Name,ID,Has Block,Mod,Class
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
appliedenergistics2:tile.BlockController,409,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockDrive,410,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockChest,411,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInterface,412,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCellWorkbench,413,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockIOPort,414,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCondenser,415,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyAcceptor,416,true,appliedenergistics2,appeng.block.AEBaseItemBlock
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
appliedenergistics2:tile.BlockVibrationChamber,423,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,424,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyCell,425,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockDenseEnergyCell,426,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockCreativeEnergyCell,427,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingUnit,428,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingStorage,429,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage
appliedenergistics2:tile.BlockCraftingMonitor,430,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMolecularAssembler,431,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockLightDetector,432,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockPaint,433,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.SkyStoneStairBlock,434,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBlockStairBlock,435,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBrickStairBlock,436,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock,437,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.FluixStairBlock,438,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzStairBlock,439,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.ChiseledQuartzStairBlock,440,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzPillarStairBlock,441,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSlabBlock,442,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneSlabBlock.double,443,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBlockSlabBlock,444,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double,445,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBrickSlabBlock,446,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double,447,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock,448,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double,449,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.FluixSlabBlock,450,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.FluixSlabBlock.double,451,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzSlabBlock,452,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzSlabBlock.double,453,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.ChiseledQuartzSlabBlock,454,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double,455,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzPillarSlabBlock,456,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzPillarSlabBlock.double,457,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
ae2stuff:Encoder,458,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Grower,459,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Inscriber,460,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Wireless,461,true,ae2stuff,net.minecraft.item.ItemBlock
AFSU:AFSU,462,true,AFSU,xbony2.afsu.blocks.ItemBlockAFSU
ArchitectureCraft:sawbench,463,true,ArchitectureCraft,gcewing.architecture.BaseItemBlock
ArchitectureCraft:shape,464,true,ArchitectureCraft,gcewing.architecture.ShapeItem
Thaumcraft:blockFluxGoo,465,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGooItem
Thaumcraft:blockFluxGas,466,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGasItem
Thaumcraft:blockFluidPure,467,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockFluidDeath,468,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCustomOre,469,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOreItem
Thaumcraft:blockMagicalLog,470,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLogItem
Thaumcraft:blockMagicalLeaves,471,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeavesItem
Thaumcraft:blockCustomPlant,472,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlantItem
Thaumcraft:blockTaint,473,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintItem
Thaumcraft:blockTaintFibres,474,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibresItem
Thaumcraft:blockCosmeticOpaque,475,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaqueItem
Thaumcraft:blockCosmeticSolid,476,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolidItem
Thaumcraft:blockCrystal,477,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystalItem
Thaumcraft:blockTube,478,true,Thaumcraft,thaumcraft.common.blocks.BlockTubeItem
Thaumcraft:blockMetalDevice,479,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDeviceItem
Thaumcraft:blockWoodenDevice,480,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDeviceItem
Thaumcraft:blockStoneDevice,481,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDeviceItem
Thaumcraft:blockMirror,482,true,Thaumcraft,thaumcraft.common.blocks.BlockMirrorItem
Thaumcraft:blockTable,483,true,Thaumcraft,thaumcraft.common.blocks.BlockTableItem
Thaumcraft:blockChestHungry,484,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneDoor,485,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLifter,486,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockMagicBox,487,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockAlchemyFurnace,488,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockJar,489,true,Thaumcraft,thaumcraft.common.blocks.BlockJarItem
Thaumcraft:blockCandle,490,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem
Thaumcraft:blockEldritch,491,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchItem
Thaumcraft:blockAiry,492,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem
Thaumcraft:blockManaPod,493,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneFurnace,494,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockWarded,495,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockHole,496,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockPortalEldritch,497,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockEssentiaReservoir,498,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem
Thaumcraft:blockEldritchNothing,499,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsArcaneStone,500,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsGreatwood,501,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsSilverwood,502,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsEldritch,503,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticSlabWood,504,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem
Thaumcraft:blockCosmeticSlabStone,505,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem
Thaumcraft:blockCosmeticDoubleSlabWood,506,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticDoubleSlabStone,507,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLootUrn,508,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Thaumcraft:blockLootCrate,509,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Automagy:blockRedcrystal,510,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalAmp,511,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalDim,512,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalDense,513,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalRes,514,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalMerc,515,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockTorchInversion,516,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTorchInversion_off,517,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockRemoteComparator,518,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockVisReader,519,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTally,520,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHourglass,521,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHourglassMagic,522,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGreedyChest,523,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockEagerChest,524,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTenaciousChest,525,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHungryMaw,526,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFinicalMaw,527,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGolemInhibitor,528,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockEntitySignal,529,true,Automagy,tuhljin.automagy.blocks.ItemBlockEntitySignal
Automagy:blockEssentiaLocus,530,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockEssentiaLocusAggregator,531,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockInventarium,532,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockUnseenScribe,533,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockScribePointer,534,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGolemTaskmaster,535,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockReqTome,536,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockBookshelfEnchanted,537,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock
Automagy:blockTranslucent,538,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock
Automagy:blockMetalGlow,539,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock
Automagy:blockNethermind,540,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockRunedObsidian,541,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockNetherRune,542,true,Automagy,tuhljin.automagy.blocks.ItemBlockNetherRune
Automagy:blockNetherRuneMob,543,true,Automagy,tuhljin.automagy.blocks.ItemBlockNetherRune
Automagy:blockMobLure,544,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockDimensionLure,545,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockGolemWorkbench,546,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockThirstyTank,547,true,Automagy,tuhljin.automagy.blocks.ItemBlockThirstyTank
Automagy:blockBoiler,548,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockCreativeJar,549,true,Automagy,tuhljin.automagy.blocks.ItemBlockJarCreative
Automagy:blockAmnesiac,550,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockXPStone,551,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockXPJar,552,true,Automagy,tuhljin.automagy.blocks.ItemBlockJarXP
Automagy:blockThaumostaticPylon,553,true,Automagy,tuhljin.automagy.blocks.ItemBlockThaumostaticPylon
Automagy:blockMirrorAlt,554,true,Automagy,tuhljin.automagy.blocks.ItemBlockMirrorAlt
Automagy:blockMirrorMultiDest,555,true,Automagy,tuhljin.automagy.blocks.ItemBlockMirrorMultiDest
Automagy:blockFluidMilk,556,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFluidMushroom,557,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFluidVishroom,558,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockPhenomenon,559,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockThaumostaticSpire,560,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockTallyLensWorld,561,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTallyLensDrops,562,true,Automagy,net.minecraft.item.ItemBlock
AWWayofTime:Altar,563,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:AlchemicalWizardrybloodRune,564,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemBloodRuneBlock
AWWayofTime:lifeEssence,565,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:speedRune,566,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:efficiencyRune,567,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:runeOfSacrifice,568,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:runeOfSelfSacrifice,569,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:ritualStone,570,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:masterStone,571,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:bloodSocket,572,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:imperfectRitualStone,573,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:armourForge,574,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:emptySocket,575,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:bloodStoneBrick,576,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:largeBloodStoneBrick,577,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockWritingTable,578,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockHomHeart,579,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockPedestal,580,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockPlinth,581,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockTeleposer,582,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:spectralBlock,583,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:bloodLight,584,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockConduit,585,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:AlchemicalWizardrytile.blockSpellParadigm,586,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellParadigmBlock
AWWayofTime:AlchemicalWizardrytile.blockSpellEnhancement,587,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellEnhancementBlock
AWWayofTime:AlchemicalWizardrytile.blockSpellModifier,588,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellModifierBlock
AWWayofTime:AlchemicalWizardrytile.blockSpellEffect,589,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellEffectBlock
AWWayofTime:spectralContainer,590,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:demonPortalMain,591,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockSchemSaver,592,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockReagentConduit,593,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockAlchemicCalcinator,594,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockCrystalBelljar,595,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemBlockCrystalBelljar
AWWayofTime:blockDemonChest,596,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockCrystal,597,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemCrystalBlock
AWWayofTime:blockMimic,598,true,AWWayofTime,net.minecraft.item.ItemBlock
AWWayofTime:blockEnchantmentGlyph,599,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemEnchantmentGlyphBlock
AWWayofTime:blockStabilityGlyph,600,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemStabilityGlyphBlock
AWWayofTime:blockCrucible,601,true,AWWayofTime,net.minecraft.item.ItemBlock
Avaritia:Double_Craft,602,true,Avaritia,net.minecraft.item.ItemBlock
Avaritia:Triple_Craft,603,true,Avaritia,net.minecraft.item.ItemBlock
Avaritia:Dire_Crafting,604,true,Avaritia,net.minecraft.item.ItemBlock
Avaritia:Crystal_Matrix,605,true,Avaritia,net.minecraft.item.ItemBlock
Avaritia:Resource_Block,606,true,Avaritia,fox.spiteful.avaritia.blocks.ItemBlockResource
Avaritia:Neutron_Collector,607,true,Avaritia,net.minecraft.item.ItemBlock
Avaritia:Neutronium_Compressor,608,true,Avaritia,net.minecraft.item.ItemBlock
avaritiaddons:CompressedChest,609,true,avaritiaddons,wanion.avaritiaddons.block.chest.ItemBlockAvaritiaddonsChest
avaritiaddons:InfinityChest,610,true,avaritiaddons,wanion.avaritiaddons.block.chest.ItemBlockAvaritiaddonsChest
